status,source_file,output_file,preset,original_size_bytes,converted_size_bytes,message
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/sabonete-liquido-facial-350ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/pytotratha/sabonete-liquido-facial-350ml_thumbnail.webp,thumbnail,41713,1622,40.7 KB -> 1.6 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/sabonete-liquido-facial-350ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/pytotratha/sabonete-liquido-facial-350ml_card.webp,card,41713,5986,40.7 KB -> 5.8 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/sabonete-liquido-facial-350ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/pytotratha/sabonete-liquido-facial-350ml_detail.webp,detail,41713,19450,40.7 KB -> 19.0 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/sabonete-liquido-facial-350ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/pytotratha/sabonete-liquido-facial-350ml_hero.webp,hero,41713,29742,40.7 KB -> 29.0 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/gel-crioterapico-crio-redux-1kg.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/pytotratha/gel-crioterapico-crio-redux-1kg_thumbnail.webp,thumbnail,62499,2730,61.0 KB -> 2.7 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/gel-crioterapico-crio-redux-1kg.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/pytotratha/gel-crioterapico-crio-redux-1kg_card.webp,card,62499,9588,61.0 KB -> 9.4 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/gel-crioterapico-crio-redux-1kg.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/pytotratha/gel-crioterapico-crio-redux-1kg_detail.webp,detail,62499,29086,61.0 KB -> 28.4 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/gel-crioterapico-crio-redux-1kg.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/pytotratha/gel-crioterapico-crio-redux-1kg_hero.webp,hero,62499,42782,61.0 KB -> 41.8 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/base-stick-fps-90-com-acido-hialuronico-adapt-14g.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/pytotratha/base-stick-fps-90-com-acido-hialuronico-adapt-14g_thumbnail.webp,thumbnail,61883,3438,60.4 KB -> 3.4 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/base-stick-fps-90-com-acido-hialuronico-adapt-14g.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/pytotratha/base-stick-fps-90-com-acido-hialuronico-adapt-14g_card.webp,card,61883,11126,60.4 KB -> 10.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/base-stick-fps-90-com-acido-hialuronico-adapt-14g.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/pytotratha/base-stick-fps-90-com-acido-hialuronico-adapt-14g_detail.webp,detail,61883,30988,60.4 KB -> 30.3 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/base-stick-fps-90-com-acido-hialuronico-adapt-14g.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/pytotratha/base-stick-fps-90-com-acido-hialuronico-adapt-14g_hero.webp,hero,61883,44800,60.4 KB -> 43.8 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/phytotratha facial - serum corretivo facil skin control .jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/pytotratha/phytotratha facial - serum corretivo facil skin control_thumbnail.webp,thumbnail,83959,4256,82.0 KB -> 4.2 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/phytotratha facial - serum corretivo facil skin control .jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/pytotratha/phytotratha facial - serum corretivo facil skin control_card.webp,card,83959,14928,82.0 KB -> 14.6 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/phytotratha facial - serum corretivo facil skin control .jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/pytotratha/phytotratha facial - serum corretivo facil skin control_detail.webp,detail,83959,45230,82.0 KB -> 44.2 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/phytotratha facial - serum corretivo facil skin control .jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/pytotratha/phytotratha facial - serum corretivo facil skin control_hero.webp,hero,83959,65298,82.0 KB -> 63.8 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/esfoliante-corporal-com-cafeina-1kg.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/pytotratha/esfoliante-corporal-com-cafeina-1kg_thumbnail.webp,thumbnail,59475,3152,58.1 KB -> 3.1 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/esfoliante-corporal-com-cafeina-1kg.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/pytotratha/esfoliante-corporal-com-cafeina-1kg_card.webp,card,59475,10294,58.1 KB -> 10.1 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/esfoliante-corporal-com-cafeina-1kg.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/pytotratha/esfoliante-corporal-com-cafeina-1kg_detail.webp,detail,59475,29938,58.1 KB -> 29.2 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/esfoliante-corporal-com-cafeina-1kg.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/pytotratha/esfoliante-corporal-com-cafeina-1kg_hero.webp,hero,59475,43774,58.1 KB -> 42.7 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/serum-volumizador-facial-e-labial-filler-up-30ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/pytotratha/serum-volumizador-facial-e-labial-filler-up-30ml_thumbnail.webp,thumbnail,54110,2988,52.8 KB -> 2.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/serum-volumizador-facial-e-labial-filler-up-30ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/pytotratha/serum-volumizador-facial-e-labial-filler-up-30ml_card.webp,card,54110,9806,52.8 KB -> 9.6 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/serum-volumizador-facial-e-labial-filler-up-30ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/pytotratha/serum-volumizador-facial-e-labial-filler-up-30ml_detail.webp,detail,54110,27590,52.8 KB -> 26.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/serum-volumizador-facial-e-labial-filler-up-30ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/pytotratha/serum-volumizador-facial-e-labial-filler-up-30ml_hero.webp,hero,54110,38012,52.8 KB -> 37.1 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/phytotratha protect sun color fps 20 - protetor solar.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/pytotratha/phytotratha protect sun color fps 20 - protetor solar_thumbnail.webp,thumbnail,67608,3180,66.0 KB -> 3.1 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/phytotratha protect sun color fps 20 - protetor solar.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/pytotratha/phytotratha protect sun color fps 20 - protetor solar_card.webp,card,67608,10680,66.0 KB -> 10.4 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/phytotratha protect sun color fps 20 - protetor solar.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/pytotratha/phytotratha protect sun color fps 20 - protetor solar_detail.webp,detail,67608,31660,66.0 KB -> 30.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/pytotratha/phytotratha protect sun color fps 20 - protetor solar.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/pytotratha/phytotratha protect sun color fps 20 - protetor solar_hero.webp,hero,67608,48286,66.0 KB -> 47.2 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/capilar/cb4d107c-9150-4bc5-8339-59087e68f82b.png,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/capilar/cb4d107c-9150-4bc5-8339-59087e68f82b_thumbnail.webp,thumbnail,1875666,7440,1.8 MB -> 7.3 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/capilar/cb4d107c-9150-4bc5-8339-59087e68f82b.png,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/capilar/cb4d107c-9150-4bc5-8339-59087e68f82b_card.webp,card,1875666,24890,1.8 MB -> 24.3 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/capilar/cb4d107c-9150-4bc5-8339-59087e68f82b.png,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/capilar/cb4d107c-9150-4bc5-8339-59087e68f82b_detail.webp,detail,1875666,72364,1.8 MB -> 70.7 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/capilar/cb4d107c-9150-4bc5-8339-59087e68f82b.png,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/capilar/cb4d107c-9150-4bc5-8339-59087e68f82b_hero.webp,hero,1875666,103312,1.8 MB -> 100.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/leave-in-ativa-cachos-barba-cerrada.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/barba-cerrada/leave-in-ativa-cachos-barba-cerrada_thumbnail.webp,thumbnail,83248,4796,81.3 KB -> 4.7 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/leave-in-ativa-cachos-barba-cerrada.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/barba-cerrada/leave-in-ativa-cachos-barba-cerrada_card.webp,card,83248,14510,81.3 KB -> 14.2 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/leave-in-ativa-cachos-barba-cerrada.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/barba-cerrada/leave-in-ativa-cachos-barba-cerrada_detail.webp,detail,83248,38812,81.3 KB -> 37.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/leave-in-ativa-cachos-barba-cerrada.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/barba-cerrada/leave-in-ativa-cachos-barba-cerrada_hero.webp,hero,83248,55074,81.3 KB -> 53.8 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/oleo-de-barba-barba-cerrada-cosmeticos-30ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/barba-cerrada/oleo-de-barba-barba-cerrada-cosmeticos-30ml_thumbnail.webp,thumbnail,75370,4048,73.6 KB -> 4.0 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/oleo-de-barba-barba-cerrada-cosmeticos-30ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/barba-cerrada/oleo-de-barba-barba-cerrada-cosmeticos-30ml_card.webp,card,75370,12444,73.6 KB -> 12.2 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/oleo-de-barba-barba-cerrada-cosmeticos-30ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/barba-cerrada/oleo-de-barba-barba-cerrada-cosmeticos-30ml_detail.webp,detail,75370,33810,73.6 KB -> 33.0 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/oleo-de-barba-barba-cerrada-cosmeticos-30ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/barba-cerrada/oleo-de-barba-barba-cerrada-cosmeticos-30ml_hero.webp,hero,75370,51832,73.6 KB -> 50.6 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/xampu-cabelo-barba-barba-cerrada.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/barba-cerrada/xampu-cabelo-barba-barba-cerrada_thumbnail.webp,thumbnail,80198,4700,78.3 KB -> 4.6 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/xampu-cabelo-barba-barba-cerrada.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/barba-cerrada/xampu-cabelo-barba-barba-cerrada_card.webp,card,80198,14200,78.3 KB -> 13.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/xampu-cabelo-barba-barba-cerrada.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/barba-cerrada/xampu-cabelo-barba-barba-cerrada_detail.webp,detail,80198,36906,78.3 KB -> 36.0 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/xampu-cabelo-barba-barba-cerrada.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/barba-cerrada/xampu-cabelo-barba-barba-cerrada_hero.webp,hero,80198,52970,78.3 KB -> 51.7 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/xampu-de-barba-barba-cerrada.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/barba-cerrada/xampu-de-barba-barba-cerrada_thumbnail.webp,thumbnail,88884,5172,86.8 KB -> 5.1 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/xampu-de-barba-barba-cerrada.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/barba-cerrada/xampu-de-barba-barba-cerrada_card.webp,card,88884,15754,86.8 KB -> 15.4 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/xampu-de-barba-barba-cerrada.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/barba-cerrada/xampu-de-barba-barba-cerrada_detail.webp,detail,88884,41838,86.8 KB -> 40.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/xampu-de-barba-barba-cerrada.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/barba-cerrada/xampu-de-barba-barba-cerrada_hero.webp,hero,88884,62488,86.8 KB -> 61.0 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/modelador-efeito-matte-barba-cerrada.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/barba-cerrada/modelador-efeito-matte-barba-cerrada_thumbnail.webp,thumbnail,52513,3268,51.3 KB -> 3.2 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/modelador-efeito-matte-barba-cerrada.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/barba-cerrada/modelador-efeito-matte-barba-cerrada_card.webp,card,52513,9624,51.3 KB -> 9.4 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/modelador-efeito-matte-barba-cerrada.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/barba-cerrada/modelador-efeito-matte-barba-cerrada_detail.webp,detail,52513,25460,51.3 KB -> 24.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/modelador-efeito-matte-barba-cerrada.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/barba-cerrada/modelador-efeito-matte-barba-cerrada_hero.webp,hero,52513,36616,51.3 KB -> 35.8 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/ po-modelador-fixacao-inteligente-e-volume-natural.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/barba-cerrada/po-modelador-fixacao-inteligente-e-volume-natural_thumbnail.webp,thumbnail,69179,3844,67.6 KB -> 3.8 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/ po-modelador-fixacao-inteligente-e-volume-natural.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/barba-cerrada/po-modelador-fixacao-inteligente-e-volume-natural_card.webp,card,69179,12108,67.6 KB -> 11.8 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/ po-modelador-fixacao-inteligente-e-volume-natural.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/barba-cerrada/po-modelador-fixacao-inteligente-e-volume-natural_detail.webp,detail,69179,33526,67.6 KB -> 32.7 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/ po-modelador-fixacao-inteligente-e-volume-natural.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/barba-cerrada/po-modelador-fixacao-inteligente-e-volume-natural_hero.webp,hero,69179,48554,67.6 KB -> 47.4 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/balm-de-barba-barba-cerrada-180ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/barba-cerrada/balm-de-barba-barba-cerrada-180ml_thumbnail.webp,thumbnail,92143,5540,90.0 KB -> 5.4 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/balm-de-barba-barba-cerrada-180ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/barba-cerrada/balm-de-barba-barba-cerrada-180ml_card.webp,card,92143,17042,90.0 KB -> 16.6 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/balm-de-barba-barba-cerrada-180ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/barba-cerrada/balm-de-barba-barba-cerrada-180ml_detail.webp,detail,92143,45312,90.0 KB -> 44.2 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/balm-de-barba-barba-cerrada-180ml.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/barba-cerrada/balm-de-barba-barba-cerrada-180ml_hero.webp,hero,92143,66470,90.0 KB -> 64.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/pomada-modeladora-classica-efeito-brilho.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/barba-cerrada/pomada-modeladora-classica-efeito-brilho_thumbnail.webp,thumbnail,54540,3294,53.3 KB -> 3.2 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/pomada-modeladora-classica-efeito-brilho.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/barba-cerrada/pomada-modeladora-classica-efeito-brilho_card.webp,card,54540,9994,53.3 KB -> 9.8 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/pomada-modeladora-classica-efeito-brilho.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/barba-cerrada/pomada-modeladora-classica-efeito-brilho_detail.webp,detail,54540,27152,53.3 KB -> 26.5 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/pomada-modeladora-classica-efeito-brilho.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/barba-cerrada/pomada-modeladora-classica-efeito-brilho_hero.webp,hero,54540,39014,53.3 KB -> 38.1 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/oleo-de-barba-barba-cerrada.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/barba-cerrada/oleo-de-barba-barba-cerrada_thumbnail.webp,thumbnail,73630,4132,71.9 KB -> 4.0 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/oleo-de-barba-barba-cerrada.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/barba-cerrada/oleo-de-barba-barba-cerrada_card.webp,card,73630,12524,71.9 KB -> 12.2 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/oleo-de-barba-barba-cerrada.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/barba-cerrada/oleo-de-barba-barba-cerrada_detail.webp,detail,73630,34378,71.9 KB -> 33.6 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/oleo-de-barba-barba-cerrada.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/barba-cerrada/oleo-de-barba-barba-cerrada_hero.webp,hero,73630,51076,71.9 KB -> 49.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/barba-cerrada/leave-in-barba-cerrada.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/barba-cerrada/leave-in-barba-cerrada_thumbnail.webp,thumbnail,92317,5628,90.2 KB -> 5.5 KB
